timestamp,iso_time,cumulative_distance_m,steering_angle_deg,angle_change_deg,distance_increment_m,vehicle_speed_mps,wheel_speed_FL_kmh,wheel_speed_FR_kmh,wheel_speed_RL_kmh,wheel_speed_RR_kmh,yaw_rate_deg_s,lateral_accel_mps2,longitudinal_accel_mps2,signal_quality_score,data_completeness,message_count
1761127507.246922,2025-10-22T11:05:07.246922,11.83504402430521,0.1,0.1,0.5192285641613914,1.6319444444444444,6.0,5.90625,5.90625,5.84375,-0.4299999999999997,0.15000000000000036,0.0,,100.0,1119
1761127507.566886,2025-10-22T11:05:07.566886,12.360813681864077,0.1,0.0,0.5257696575588664,1.6536458333333333,6.03125,6.0,5.96875,5.9375,-0.39000000000000057,-0.08000000000000007,-0.009999999999999787,,100.0,1151
1761127507.866932,2025-10-22T11:05:07.866932,12.861528642889528,0.4,0.30000000000000004,0.5007149610254515,1.6840277777777777,6.15625,6.09375,6.125,6.0,-0.5100000000000051,-0.019999999999999574,0.0,,100.0,1181
1761127508.166909,2025-10-22T11:05:08.166909,13.365505132824184,0.30000000000000004,-0.09999999999999998,0.5039764899346562,1.6883680555555556,6.21875,6.125,6.125,6.03125,-0.4299999999999997,-0.08999999999999986,0.009999999999999787,,100.0,1211
1761127508.466889,2025-10-22T11:05:08.466889,13.876248767806429,1.0,0.7,0.5107436349822443,1.7100694444444444,6.28125,6.21875,6.21875,6.09375,-0.10000000000000142,-0.25,-0.019999999999999574,,100.0,1241
1761127508.766901,2025-10-22T11:05:08.766901,14.38880875292752,1.4000000000000001,0.40000000000000013,0.5125599851210918,1.714409722222222,6.28125,6.25,6.21875,6.125,-0.060000000000002274,-0.009999999999999787,0.09999999999999964,,100.0,1271
1761127509.066893,2025-10-22T11:05:09.066893,14.903427694613738,1.5,0.09999999999999987,0.5146189416862175,1.71875,6.28125,6.21875,6.21875,6.15625,-0.1700000000000017,-0.15000000000000036,0.02999999999999936,,100.0,1301
1761127509.366951,2025-10-22T11:05:09.366951,15.415899317918557,1.5,0.0,0.512471623304819,1.714409722222222,6.25,6.21875,6.21875,6.125,0.21999999999999886,-0.17999999999999972,0.11999999999999922,,100.0,1331
1761127509.666868,2025-10-22T11:05:09.666868,15.928760394454006,1.2000000000000002,-0.2999999999999998,0.5128610765354491,1.714409722222222,6.3125,6.21875,6.1875,6.15625,-0.13000000000000256,0.019999999999999574,0.07000000000000028,,100.0,1361
1761127509.966923,2025-10-22T11:05:09.966923,16.444793888885116,1.0,-0.20000000000000018,0.5160334944311096,1.714409722222222,6.3125,6.3125,6.15625,6.1875,-0.0800000000000054,-0.120000000000001,0.019999999999999574,,100.0,1391
